<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<CLAVRG>,,,,,,,
MTSS,D,20131121,0,320,321.74,313.57,314.56,1464110,1.213669174,,,,,,,
MTSS,D,20131122,0,317.09,318.27,310.4,317.99,2128630,1.226903168,,,,,,,
MTSS,D,20131125,0,318.48,323,313,314,1617510,1.211508522,,,,,,,
MTSS,D,20131126,0,314.42,319.88,311.1,318.05,1767880,1.227134667,,,,,,,
MTSS,D,20131127,0,318,318.99,310.2,310.2,1145800,1.196846954,,,,,,,
MTSS,D,20131128,0,311.95,313.94,309.01,310.5,1177250,1.198004446,,,,,,,
MTSS,D,20131129,0,310.12,313.97,308,313.05,1081940,1.20784313,,,,,,,
MTSS,D,20131202,0,313.14,314.94,310.01,312.12,967180,1.204254904,,,,,,,
MTSS,D,20131203,0,311.55,312.58,301.4,309.06,2629420,1.192448483,,,,,,,
MTSS,D,20131204,0,309.1,309.74,306.5,308.28,2979800,1.189439004,,,,,,,
MTSS,D,20131205,0,307.99,310.35,305,305,1893840,1.176783755,,,,,,,
MTSS,D,20131206,0,305.55,319.2,304.24,317.53,2782970,1.225128347,,,,,,,
MTSS,D,20131209,0,318.21,326,315.01,324.83,2950120,1.253293991,,,,,,,
MTSS,D,20131210,0,323.9,324.42,320,320.61,2234240,1.237011934,,,,,,,
MTSS,D,20131211,0,319.94,324.91,316.4,322.47,1818730,1.244188386,,,,,,,
MTSS,D,20131212,0,317.97,320.98,314.1,317.01,2300520,1.223122027,,,,,,,
MTSS,D,20131213,0,316.48,322,315.56,319.51,1531990,1.232767796,,,,,,,
MTSS,D,20131216,0,318.39,323.6,318.14,320.49,2579200,1.236548937,,,,,,,
MTSS,D,20131217,0,320.35,322.01,319.51,319.64,2051550,1.233269376,,,,,,,
MTSS,D,20131218,0,319.99,321.8,318.2,319.02,1798420,1.230877225,,,,,,,
MTSS,D,20131219,0,321.8,328.99,321,324.31,2143670,1.251287671,,,,,,,
MTSS,D,20131220,0,324.31,325.5,322.12,324.2,1374070,1.250863257,,,,,,,
MTSS,D,20131223,0,324.4,330,324.4,329.49,1549560,1.271273704,,,,,,,
MTSS,D,20131224,0,328.84,329.49,327.01,329.06,588300,1.269614631,,,,,,,
MTSS,D,20131225,0,329.36,329.8,325.02,325.28,777410,1.255030229,,,,,,,
MTSS,D,20131226,0,325.51,327.6,322.6,327.6,841140,1.263981503,,,,,,,
MTSS,D,20131227,0,327.6,327.6,324.11,326.1,509540,1.258194041,,,,,,,
MTSS,D,20131230,0,324.99,329,323.01,328.29,772090,1.266643735,,,,,,,
MTSS,D,20140106,0,323.57,325.45,313.66,315.02,1592760,1.215443996,,,,,,,
MTSS,D,20140108,0,316.01,317.95,311.6,314.63,1148620,1.213939256,,,,,,,
MTSS,D,20140109,0,314,317.2,311.61,312.04,1166060,1.203946239,,,,,,,
MTSS,D,20140110,0,311.49,314.43,304.41,313.43,2442030,1.209309287,,,,,,,
MTSS,D,20140113,0,311.84,323.3,311.1,317.08,2469720,1.223392109,,,,,,,
MTSS,D,20140114,0,315.89,315.9,309.27,314.51,2375870,1.213476259,,,,,,,
MTSS,D,20140115,0,315.39,321.58,312.1,317.95,1867560,1.226748836,,,,,,,
MTSS,D,20140116,0,318.18,319.5,310.85,312.6,1823520,1.206106892,,,,,,,
MTSS,D,20140117,0,312.02,316.16,310.5,311.28,2155760,1.201013926,,,,,,,
MTSS,D,20140120,0,310.3,313.28,305.72,312.09,1357780,1.204139155,,,,,,,
MTSS,D,20140121,0,313.63,315.39,312.11,312.17,981170,1.204447819,,,,,,,
MTSS,D,20140122,0,312.25,312.38,306.23,307.31,2373150,1.185696445,,,,,,,
MTSS,D,20140123,0,307.3,308.68,306.12,307.52,1379690,1.18650669,,,,,,,
MTSS,D,20140124,0,305.61,308.99,301.4,305.6,3077090,1.17909874,,,,,,,
MTSS,D,20140127,0,303.21,305.84,297.16,298.75,4027540,1.152669334,,,,,,,
MTSS,D,20140128,0,298.85,304.3,297.38,299.5,2138760,1.155563065,,,,,,,
MTSS,D,20140129,0,300.89,304.21,291.2,293.02,3019080,1.130561233,,,,,,,
MTSS,D,20140130,0,293.88,295.8,289.1,291.29,2764670,1.123886361,,,,,,,
MTSS,D,20140131,0,293,294.3,285.55,287.87,1725650,1.11069095,,,,,,,
MTSS,D,20140203,0,289.49,291.2,285.55,289.03,2508880,1.115166586,,,,,,,
MTSS,D,20140204,0,287.59,302.48,286.06,296.98,4249970,1.14584013,,,,,,,
MTSS,D,20140205,0,298.07,302.48,294,297.99,3510300,1.149737021,,,,,,,
MTSS,D,20140206,0,297.85,304,295.7,296,2655070,1.142058989,,,,,,,
MTSS,D,20140207,0,297.7,301.73,297.41,299,2157910,1.153633911,,,,,,,
MTSS,D,20140210,0,300.5,303.72,298.68,299.55,1311180,1.15575598,,,,,,,
MTSS,D,20140211,0,300.01,305.2,299.5,302.5,2044190,1.167137987,,,,,,,
MTSS,D,20140212,0,304.99,305.88,301.5,303.1,1456430,1.169452971,,,,,,,
MTSS,D,20140213,0,301.94,302.12,294.07,294.72,2324600,1.137120355,,,,,,,
MTSS,D,20140214,0,295.85,298.36,295.3,296.4,1581810,1.143602312,,,,,,,
MTSS,D,20140217,0,297.54,300.04,296.68,297.34,1341970,1.147229121,,,,,,,
MTSS,D,20140218,0,297.87,299.4,293.51,295.5,2069170,1.140129835,,,,,,,
MTSS,D,20140219,0,295.55,296.32,287.01,287.39,3517180,1.108838962,,,,,,,
MTSS,D,20140220,0,285,285.44,281.29,282.01,4323740,1.088081268,,,,,,,
MTSS,D,20140221,0,284.5,288.89,283.5,285.59,2369070,1.101894009,,,,,,,
MTSS,D,20140224,0,285.59,288.1,283.03,285.54,1494740,1.101701094,,,,,,,
MTSS,D,20140225,0,286.1,287,279.03,281.79,2591160,1.087232441,,,,,,,
MTSS,D,20140226,0,283.12,283.18,275.7,276.21,2998590,1.065703086,,,,,,,
MTSS,D,20140227,0,277.16,279.55,263.2,271.39,5012540,1.047106044,,,,,,,
MTSS,D,20140228,0,272.49,276.54,267.37,276.2,2965070,1.065664502,,,,,,,
MTSS,D,20140303,0,260.37,264,228.12,239.63,9496730,0.924566201,,,,,,,
MTSS,D,20140304,0,244.25,258.39,244,254.06,6593100,0.980241577,,,,,,,
MTSS,D,20140305,0,256.61,258.23,249,256.5,2730100,0.989655847,,,,,,,
MTSS,D,20140306,0,256.5,264.47,250,259.26,4672230,1.000304775,,,,,,,
MTSS,D,20140307,0,258.34,260.25,252.22,252.83,2616870,0.975495859,,,,,,,
MTSS,D,20140311,0,252.02,252.8,246.5,246.8,2711210,0.952230265,,,,,,,
MTSS,D,20140312,0,243.99,244,233,237.5,3720230,0.916348006,,,,,,,
MTSS,D,20140313,0,239.39,240.29,235.01,236.43,3512790,0.912219617,,,,,,,
MTSS,D,20140314,0,232.9,235.96,226.43,235,5304440,0.906702238,,,,,,,
MTSS,D,20140317,0,234.88,248.75,234.01,245.61,7388010,0.947638879,,,,,,,
MTSS,D,20140318,0,247.77,262.45,242.11,260.71,7864930,1.005899321,,,,,,,
MTSS,D,20140319,0,261,263.98,251,257.71,4750060,0.994324399,,,,,,,
MTSS,D,20140320,0,256,261.45,252.5,259.6,4236890,1.0016166,,,,,,,
MTSS,D,20140321,0,254.94,259.23,251.12,256.12,4837340,0.98818969,,,,,,,
MTSS,D,20140324,0,257.46,263.98,257.25,260.08,3653850,1.003468587,,,,,,,
MTSS,D,20140325,0,260.34,268.95,252.61,265.01,4146360,1.022490043,,,,,,,
MTSS,D,20140326,0,265.5,273,265.5,271.21,3444390,1.046411549,,,,,,,
MTSS,D,20140327,0,271.26,273.52,262.53,263.5,3135750,1.016663999,,,,,,,
MTSS,D,20140328,0,265.5,272.9,265.03,272.58,4664130,1.05169743,,,,,,,
MTSS,D,20140331,0,272.99,276.2,269.3,271,3441420,1.045601304,,,,,,,
MTSS,D,20140401,0,271.17,273.47,266.01,271.5,2918310,1.047530458,,,,,,,
MTSS,D,20140402,0,273.89,273.99,267.5,269,3543410,1.037884689,,,,,,,
MTSS,D,20140403,0,269,272.6,267.02,268.5,1894860,1.035955535,,,,,,,
MTSS,D,20140404,0,268.53,269.67,264.12,269,2317490,1.037884689,,,,,,,
MTSS,D,20140407,0,267,267,256.5,259.5,3609020,1.001230769,,,,,,,
MTSS,D,20140408,0,259.5,260,254.12,258,1791940,0.995443308,,,,,,,
MTSS,D,20140409,0,258.14,258.44,250.12,252,3698270,0.972293463,,,,,,,
MTSS,D,20140410,0,253.01,256.45,250.2,252.45,2760470,0.974029702,,,,,,,
MTSS,D,20140411,0,249.82,256.53,246.63,253.6,4130050,0.978466755,,,,,,,
MTSS,D,20140414,0,246.59,249.99,245.61,248,3181110,0.956860234,,,,,,,
MTSS,D,20140415,0,247.66,247.95,236.9,240,5049600,0.925993775,,,,,,,
MTSS,D,20140416,0,241.24,243.4,237,243,5092380,0.937568697,,,,,,,
MTSS,D,20140417,0,243.99,249.66,243.08,248.8,3298600,0.95994688,,,,,,,
MTSS,D,20140418,0,256.32,259.11,253.34,258.9,3132940,0.998915785,,,,,,,
MTSS,D,20140421,0,258.29,258.3,253.81,256,3302820,0.987726693,,,,,,,
MTSS,D,20140422,0,255.05,260,253.02,258.7,2751380,0.998144123,,,,,,,
MTSS,D,20140423,0,258.65,259.51,255.88,258,4033740,0.995443308,,,,,,,
MTSS,D,20140424,0,258.3,259.28,250.7,253.5,6304110,0.978080925,,,,,,,
MTSS,D,20140425,0,252.4,273.99,249.12,250.53,4813440,0.966621752,,,,,,,
MTSS,D,20140428,0,250,254.54,245.88,253.69,3304730,0.978814003,,,,,,,
MTSS,D,20140429,0,253.81,259.5,253.81,257.97,3227580,0.995327559,,,,,,,
MTSS,D,20140430,0,256.58,259.29,254.5,258.5,2278910,0.997372462,,,,,,,
MTSS,D,20140502,0,256.97,260.9,254.73,259.9,970450,1.002774092,,,,,,,
MTSS,D,20140505,0,256.17,259.33,253.67,257,1808080,0.991585,,,,,,,
MTSS,D,20140506,0,256.45,258.9,255,258,2142630,0.995443308,,,,,,,
MTSS,D,20140507,0,256.14,269,256.11,268,3820720,1.034026382,,,,,,,
MTSS,D,20140508,0,268.12,272.8,267,269.37,2083700,1.039312263,,,,,,,
MTSS,D,20140512,0,269.77,270.39,265.12,266,1503470,1.026309767,,,,,,,
MTSS,D,20140513,0,266.31,272.8,266.01,270.92,2336970,1.045292639,,,,,,,
MTSS,D,20140514,0,271.15,271.5,266,269,1146020,1.037884689,,,,,,,
MTSS,D,20140515,0,268.5,271.2,266.57,266.57,1297220,1.028509002,,,,,,,
MTSS,D,20140516,0,266.37,268.84,266.07,267.51,1003750,1.032135811,,,,,,,
MTSS,D,20140519,0,268.06,271.5,267.52,270.9,2331070,1.045215473,,,,,,,
MTSS,D,20140520,0,271,275.95,269,273.74,3260920,1.056173066,,,,,,,
MTSS,D,20140521,0,274.1,277.3,272.5,276.3,3216110,1.066050333,,,,,,,
MTSS,D,20140522,0,277.39,278,275,276.04,1904710,1.065047173,,,,,,,
MTSS,D,20140523,0,276.69,281,275.75,280.4,1791930,1.081869393,,,,,,,
MTSS,D,20140526,0,280.88,283.7,280.01,281.8,1216600,1.087271024,,,,,,,
MTSS,D,20140527,0,281.8,281.8,271.1,275,2549410,1.061034534,,,,,,,
MTSS,D,20140528,0,275.11,280.88,273.11,279.8,1700240,1.079554409,,,,,,,
MTSS,D,20140529,0,280.03,286.39,279.76,284.23,1783650,1.096646711,,,,,,,
MTSS,D,20140530,0,284.12,286.64,282.22,282.5,1790760,1.089971839,,,,,,,
MTSS,D,20140602,0,285.39,291.37,285.39,290,2212510,1.118909144,,,,,,,
MTSS,D,20140603,0,289.43,290.24,284.01,290.24,1977460,1.119835138,,,,,,,
MTSS,D,20140604,0,290.34,290.78,286.73,290.49,1646550,1.120799715,,,,,,,
MTSS,D,20140605,0,290.31,299.75,288.41,297,4042290,1.145917296,,,,,,,
MTSS,D,20140606,0,296.85,305.39,292.07,303.3,2827800,1.170224633,,,,,,,
MTSS,D,20140609,0,303.1,308.78,297.55,297.55,1799280,1.148039365,,,,,,,
MTSS,D,20140610,0,297.78,302.64,294.6,296.63,1525470,1.144489723,,,,,,,
MTSS,D,20140611,0,296.99,301.2,293.11,301.2,1764320,1.162122187,,,,,,,
MTSS,D,20140616,0,297.98,307.5,296.34,305.75,6190030,1.179677486,,,,,,,
MTSS,D,20140617,0,305,308.29,300.11,301,1891660,1.161350526,,,,,,,
MTSS,D,20140618,0,302,304.95,298.6,303,1753990,1.169067141,,,,,,,
MTSS,D,20140619,0,304.71,308,303.12,307.42,2291590,1.186120859,,,,,,,
MTSS,D,20140620,0,307.4,308,304.63,308,1771780,1.188358678,,,,,,,
MTSS,D,20140623,0,307.94,311.69,304.7,306.15,2119790,1.181220809,,,,,,,
MTSS,D,20140624,0,306.41,316,305.63,316,2201860,1.219225137,,,,,,,
MTSS,D,20140625,0,315.01,315.5,302.57,302.71,2517600,1.167948231,,,,,,,
MTSS,D,20140626,0,303.99,304.87,295.03,299.6,2769720,1.155948895,,,,,,,
MTSS,D,20140627,0,300.35,305.99,297.12,305.99,1874640,1.18060348,,,,,,,
MTSS,D,20140630,0,304.2,305.6,298.1,302.01,2224920,1.165247416,,,,,,,
MTSS,D,20140701,0,301.51,307.92,297.7,307.2,2857170,1.185272032,,,,,,,
MTSS,D,20140702,0,308,317.83,307.2,315.78,2872040,1.218376309,,,,,,,
MTSS,D,20140703,0,316.03,324.48,314.14,324,4004130,1.250091596,,,,,,,
MTSS,D,20140704,0,311.73,311.99,297.5,298.52,3339310,1.151781923,,,,,,,
MTSS,D,20140707,0,299.99,306.5,298.52,304.65,1952990,1.175433348,,,,,,,
MTSS,D,20140708,0,305,308.78,295.13,296.15,3403280,1.142637735,,,,,,,
MTSS,D,20140709,0,295.55,297,290.23,296.7,1994910,1.144759804,,,,,,,
MTSS,D,20140710,0,297.21,299.9,287.76,292.51,2627570,1.128593496,,,,,,,
MTSS,D,20140711,0,292.55,297.75,290.41,296.9,1574500,1.145531466,,,,,,,
MTSS,D,20140714,0,297.88,299.75,296.61,298.49,1540930,1.151666174,,,,,,,
MTSS,D,20140715,0,298.54,301.98,292.61,298.36,2060770,1.151164594,,,,,,,
MTSS,D,20140716,0,298.11,301.17,295.35,298,2102800,1.149775604,,,,,,,
MTSS,D,20140717,0,297.11,297.97,285.64,290.38,2600060,1.120375301,,,,,,,
MTSS,D,20140718,0,286,288.99,278.21,286.8,3497640,1.106562561,,,,,,,
MTSS,D,20140721,0,285.88,285.88,273.02,275.2,4120160,1.061806195,,,,,,,
MTSS,D,20140722,0,276.45,280,270.26,276.5,3360980,1.066821995,,,,,,,
MTSS,D,20140723,0,276.74,279.75,268.88,272.98,1843820,1.053240753,,,,,,,
MTSS,D,20140724,0,272.96,275,270.19,271.99,1551730,1.049421028,,,,,,,
MTSS,D,20140725,0,271.49,272.9,265.6,266.99,3092130,1.030129491,,,,,,,
MTSS,D,20140728,0,265,265.95,257.3,260.5,3667260,1.005089076,,,,,,,
MTSS,D,20140729,0,260.49,272.43,259.34,269.3,2425040,1.039042181,,,,,,,
MTSS,D,20140730,0,266.98,278.3,266.66,271.52,3016140,1.047607624,,,,,,,
MTSS,D,20140731,0,273.09,279.45,272.51,275.91,1919750,1.064545593,,,,,,,
MTSS,D,20140801,0,278.01,279.65,274.32,278.6,2730920,1.07492444,,,,,,,
MTSS,D,20140804,0,279.98,284.7,277.2,282.16,2137470,1.088660015,,,,,,,
MTSS,D,20140805,0,283.39,283.82,272.3,275,1639120,1.061034534,,,,,,,
MTSS,D,20140806,0,273.1,275.75,267.53,268,1797910,1.034026382,,,,,,,
MTSS,D,20140807,0,267.68,268.94,261.7,268.79,1805730,1.037074445,,,,,,,
MTSS,D,20140808,0,268.24,277.3,266.09,274.85,2685040,1.060455787,,,,,,,
MTSS,D,20140811,0,276.51,281.78,275.72,276,1661190,1.064892841,,,,,,,
MTSS,D,20140812,0,277.49,282.53,275,280.6,2488150,1.082641055,,,,,,,
MTSS,D,20140813,0,280.6,289.32,280.2,288.5,2086990,1.113121683,,,,,,,
MTSS,D,20140814,0,289.65,295.44,285.51,294,2067070,1.134342374,,,,,,,
MTSS,D,20140815,0,294.77,299.66,291.28,298,1505900,1.149775604,,,,,,,
MTSS,D,20140818,0,297.41,298.95,291.77,293,1080390,1.130484067,,,,,,,
MTSS,D,20140819,0,293.2,295.97,286.5,290.25,2729550,1.119873721,,,,,,,
MTSS,D,20140820,0,289.61,292.6,286.27,292.21,1808080,1.127436004,,,,,,,
MTSS,D,20140821,0,291.99,299.99,291.29,297.46,1626150,1.147692118,,,,,,,
MTSS,D,20140822,0,298,298.52,287.51,291.13,1717360,1.123269032,,,,,,,
MTSS,D,20140825,0,292.86,296.61,291.53,294.5,863240,1.136271528,,,,,,,
MTSS,D,20140826,0,295.48,296.99,292.2,293.22,1686050,1.131332894,,,,,,,
MTSS,D,20140827,0,294.19,299.39,293.7,299.01,2094650,1.153672494,,,,,,,
MTSS,D,20140828,0,298.5,299.5,288,295.8,4023990,1.141287327,,,,,,,
MTSS,D,20140829,0,294.9,297,281.1,281.87,4061720,1.087541105,,,,,,,
MTSS,D,20140901,0,282.99,288,276.08,278.5,2818730,1.074538609,,,,,,,
MTSS,D,20140902,0,279.52,282.6,275.56,282,2718190,1.088042685,,,,,,,
MTSS,D,20140903,0,282.67,293.67,280.32,286,3467080,1.103475915,,,,,,,
MTSS,D,20140904,0,286.99,293.5,286.99,290.13,1769090,1.119410724,,,,,,,
MTSS,D,20140905,0,288.62,303.2,287.51,298,4105990,1.149775604,,,,,,,
MTSS,D,20140908,0,297.8,306.5,295.78,297.22,3160350,1.146766124,,,,,,,
MTSS,D,20140909,0,298.56,303.98,295.01,296.5,2071720,1.143988143,,,,,,,
MTSS,D,20140910,0,295.02,298.2,292.56,292.78,1342150,1.129635239,,,,,,,
MTSS,D,20140911,0,293.99,297.22,292.5,293,1915190,1.130484067,,,,,,,
MTSS,D,20140912,0,293.57,296.63,290.56,296.51,2517680,1.144026726,,,,,,,
MTSS,D,20140915,0,295.11,299.5,287.67,292.01,3942380,1.126664342,,,,,,,
MTSS,D,20140916,0,292.4,296,288.5,295.4,2864340,1.139744004,,,,,,,
MTSS,D,20140917,0,284.8,284.97,263.01,273.7,18236800,1.056018734,,,,,,,
MTSS,D,20140918,0,273.8,283,273.5,275.29,5871780,1.062153443,,,,,,,
MTSS,D,20140919,0,278.25,284,272.7,274,8159950,1.057176226,,,,,,,
MTSS,D,20141003,0,248,254,235,246.41,9206490,0.950725525,,,,,,,
MTSS,D,20141006,0,248.99,253.35,248.7,252.09,4649440,0.972640711,,,,,,,
MTSS,D,20141007,0,251.3,252.99,244.8,245.87,4111850,0.948642039,,,,,,,
MTSS,D,20141008,0,244.42,246.32,240.6,241.6,3603240,0.932167067,,,,,,,
MTSS,D,20141009,0,244.1,245.87,230.33,232.45,6857870,0.896863554,,,,,,,
MTSS,D,20141010,0,229.11,229.99,224.53,226.3,5884450,0.873134963,,,,,,,
MTSS,D,20141013,0,220.9,223.71,214.25,221,5794750,0.852685934,,,,,,,
MTSS,D,20141014,0,220.5,225.26,219.13,221.45,4006340,0.854422173,,,,,,,
MTSS,D,20141015,0,220.04,222.99,217.25,220.1,2542070,0.849213458,,,,,,,
MTSS,D,20141016,0,221.15,224.07,215,219.8,4776420,0.848055965,,,,,,,
MTSS,D,20141017,0,220.23,228.38,219.1,228.15,4616500,0.880272832,,,,,,,
MTSS,D,20141020,0,228.3,232.7,224.51,227.82,5400020,0.878999591,,,,,,,
MTSS,D,20141021,0,227.13,230.32,224.65,228.5,2364880,0.88162324,,,,,,,
MTSS,D,20141022,0,230,236.02,228.52,234.6,3690230,0.905158915,,,,,,,
MTSS,D,20141023,0,233.7,233.95,225.07,231.98,5069160,0.895050149,,,,,,,
MTSS,D,20141024,0,230.65,230.99,226.5,230,1487780,0.887410701,,,,,,,
MTSS,D,20141027,0,232.75,234.98,231.19,234.29,2242460,0.90396284,,,,,,,
MTSS,D,20141028,0,233.99,241.64,233.8,238,3544920,0.91827716,,,,,,,
MTSS,D,20141029,0,239.08,242.49,236,239.5,2708570,0.924064621,,,,,,,
MTSS,D,20141030,0,238.5,254.99,238.1,247.55,8907160,0.955123996,,,,,,,
MTSS,D,20141031,0,250.67,256.7,249.39,255,6378070,0.983868386,,,,,,,
MTSS,D,20141103,0,255.15,257,252.16,255.91,1526440,0.987379445,,,,,,,
MTSS,D,20141105,0,253.8,258.89,251,257.55,3532790,0.99370707,,,,,,,
MTSS,D,20141106,0,258.5,262.28,257,257.59,5334040,0.993861402,,,,,,,
MTSS,D,20141107,0,257,259.17,251.54,255.5,4468400,0.985797539,,,,,,,
MTSS,D,20141110,0,255.5,260.27,255.5,258.5,1882780,0.997372462,,,,,,,
MTSS,D,20141111,0,258.56,264.89,258.01,260.86,2063540,1.006478067,,,,,,,
MTSS,D,20141112,0,261.18,263.45,258,262.02,1622880,1.010953704,,,,,,,
MTSS,D,20141113,0,262.05,264.46,255.5,256,2367890,0.987726693,,,,,,,
MTSS,D,20141114,0,254.8,257,250.15,253.5,3129100,0.978080925,,,,,,,
MTSS,D,20141117,0,252.88,254.67,252.01,254.5,1395750,0.981939232,,,,,,,
MTSS,D,20141118,0,255,259.16,251.5,257.4,2002920,0.993128323,,,,,,,
MTSS,D,20141119,0,257.43,259.5,254.3,254.97,1028350,0.983752636,,,,,,,
MTSS,D,20141120,0,256.2,260.3,256.15,258.2,3375470,0.996214969,,,,,,,
MTSS,D,20141121,0,259,259.3,256.07,258.7,1662210,0.998144123,,,,,,,
MTSS,D,20141124,0,259.25,259.69,254.75,255.3,1800320,0.985025878,,,,,,,
MTSS,D,20141125,0,255.5,259.9,254.33,258.7,1472990,0.998144123,,,,,,,
MTSS,D,20141126,0,258,260,257.01,260,2638200,1.003159923,,,,,,,
MTSS,D,20141127,0,259.15,260.3,255.02,257,2340220,0.991585,,,,,,,
MTSS,D,20141128,0,256.03,257,241.02,251,4575020,0.968435156,,,,,,,
MTSS,D,20141201,0,249.8,253.9,248.55,251,5417850,0.968435156,,,,,,,
MTSS,D,20141202,0,251.5,255,244,252.95,3903590,0.975958856,,,,,,,
MTSS,D,20141203,0,252.1,254.95,244.2,248.5,4185280,0.958789388,,,,,,,
MTSS,D,20141204,0,250.1,250.95,233.3,238.5,4058750,0.920206314,,,,,,,
MTSS,D,20141205,0,237.5,238,221.1,222.5,4509490,0.858473395,,,,,,,
MTSS,D,20141208,0,225,225.45,204.1,212,5006540,0.817961168,,,,,,,
MTSS,D,20141209,0,209.6,210.1,196.25,205.4,7009560,0.792496339,,,,,,,
MTSS,D,20141210,0,206,207.5,201.05,204.5,5325860,0.789023862,,,,,,,
MTSS,D,20141211,0,204,209.75,197.25,199.45,4067680,0.76953941,,,,,,,
MTSS,D,20141212,0,197.05,201,190,196.5,3529280,0.758157403,,,,,,,
MTSS,D,20141215,0,197,198.95,171.05,176.9,9589480,0.682534578,,,,,,,
MTSS,D,20141216,0,169.95,183.7,154.1,172,7987330,0.663628872,,,,,,,
MTSS,D,20141217,0,172.75,179,154.2,158.5,11803040,0.611541722,,,,,,,
MTSS,D,20141218,0,168.1,213.85,167.5,198.5,26890410,0.765874018,,,,,,,
MTSS,D,20141219,0,200.25,208,190.05,192,11735780,0.74079502,,,,,,,
MTSS,D,20141222,0,196,198,185.55,187,5579390,0.721503483,,,,,,,
MTSS,D,20141223,0,189.8,189.8,170.4,176.95,3977290,0.682727494,,,,,,,
MTSS,D,20141224,0,175.1,186.6,171.05,172.9,3970440,0.667101349,,,,,,,
MTSS,D,20141225,0,175,179.9,171,175,2378920,0.675203794,,,,,,,
MTSS,D,20141226,0,175.7,177.85,173,174,2040230,0.671345487,,,,,,,
MTSS,D,20141229,0,174.95,185.45,174.15,179.75,2461120,0.693530754,,,,,,,
MTSS,D,20141230,0,176.9,178.85,168.8,169.05,2678670,0.652246865,,,,,,,
MTSS,D,20150105,0,168.55,174.9,168.15,174.7,1595290,0.674046302,,,,,,,
MTSS,D,20150106,0,173.45,182.65,173.05,179.9,2186070,0.6941095,,,,,,,
MTSS,D,20150108,0,182.4,190.2,182.4,190.05,3987020,0.73327132,,,,,,,
MTSS,D,20150109,0,190.2,196,182,195,3633070,0.752369942,,,,,,,
MTSS,D,20150112,0,192.3,194.55,187.5,193,2718270,0.744653327,,,,,,,
MTSS,D,20150113,0,192.95,204.7,190.7,204.5,3736380,0.789023862,,,,,,,
MTSS,D,20150114,0,201,211.1,200.2,210.2,3720140,0.811016214,,,,,,,
MTSS,D,20150115,0,212.3,219.75,210.35,216.5,5836380,0.835323551,,,,,,,
MTSS,D,20150116,0,217,217,210.4,215.8,2341990,0.832622736,,,,,,,
MTSS,D,20150119,0,215,219.85,212,215,3106370,0.82953609,,,,,,,
MTSS,D,20150120,0,214.7,218.2,213.35,214.15,2611270,0.826256529,,,,,,,
MTSS,D,20150121,0,214.2,224.3,213.25,222.95,3017580,0.860209634,,,,,,,
MTSS,D,20150122,0,223.9,229.8,223,227,4411870,0.875835779,,,,,,,
MTSS,D,20150123,0,228.3,238.5,227.5,228,4349300,0.879694086,,,,,,,
MTSS,D,20150126,0,227.15,229,213.1,214.25,3666580,0.826642359,,,,,,,
MTSS,D,20150127,0,206.1,219.8,202,215.55,3735620,0.831658159,,,,,,,
MTSS,D,20150128,0,217.25,220.95,211.1,214,2418240,0.825677782,,,,,,,
MTSS,D,20150129,0,212.1,222.7,210.6,219.55,3158740,0.847091389,,,,,,,
MTSS,D,20150130,0,221.65,227,215.5,217.85,4669270,0.840532266,,,,,,,
MTSS,D,20150202,0,220.05,227.3,215.35,227.3,3711340,0.876993271,,,,,,,
MTSS,D,20150203,0,228.3,236.4,225.35,233.05,3802620,0.899178538,,,,,,,
MTSS,D,20150204,0,235.5,240.65,230.65,232,3017300,0.895127316,,,,,,,
MTSS,D,20150205,0,231,236.3,225.7,235.5,4459450,0.908631391,,,,,,,
MTSS,D,20150206,0,236.25,242.75,235.5,240.8,3695250,0.929080421,,,,,,,
MTSS,D,20150209,0,240,249.6,236.1,240.6,5606670,0.928308759,,,,,,,
MTSS,D,20150210,0,240,243.65,230.05,230.05,3952040,0.887603616,,,,,,,
MTSS,D,20150211,0,234.2,240.85,233,237.95,4629930,0.918084245,,,,,,,
MTSS,D,20150212,0,241.05,252.9,235.5,250.95,8569410,0.968242241,,,,,,,
MTSS,D,20150213,0,252.05,259,249.5,257.35,8146610,0.992935408,,,,,,,
MTSS,D,20150216,0,257.35,258.8,247.7,252.3,2728350,0.973450956,,,,,,,
MTSS,D,20150217,0,255.6,258.35,249.6,252,2853450,0.972293463,,,,,,,
MTSS,D,20150218,0,253.4,254.9,250,250.35,2166950,0.965927256,,,,,,,
MTSS,D,20150219,0,249.8,257,241.1,257,3248640,0.991585,,,,,,,
MTSS,D,20150220,0,257.55,258.8,251.8,252.5,1423960,0.974222617,,,,,,,
MTSS,D,20150224,0,245.5,251.6,245.2,250.3,2058650,0.965734341,,,,,,,
MTSS,D,20150225,0,251,251.55,245.15,248.6,2771410,0.959175218,,,,,,,
MTSS,D,20150226,0,250.15,256.7,248,253.5,2320700,0.978080925,,,,,,,
MTSS,D,20150227,0,253,254.2,249,249,1554260,0.960718541,,,,,,,
MTSS,D,20150302,0,250,254.15,247,247.55,2171980,0.955123996,,,,,,,
MTSS,D,20150303,0,248,257.45,247.65,257.25,2324020,0.992549577,,,,,,,
MTSS,D,20150304,0,257.6,262.75,250.1,252,3054610,0.972293463,,,,,,,
MTSS,D,20150305,0,252.85,253.8,247.2,247.5,3679390,0.95493108,,,,,,,
